sampleId,locality,lat,long,city,province,country,sampleId_orig,continent,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated,internal_sample_name,SRA_accession,Reference,newName
US_New_Ith_1_2004-07-01,US_New_Ith,42.35,-76.57,Ithaca,New York,USA,I,North_America,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,19,NA,inbred_line,NA,NA,dgn,E._Hill-Burns;B._Lazzaro,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA
US_Nor_Ral_1_2003-07-01,US_Nor_Ral,35.76,-78.66,Raleigh,North Carolina,USA,RAL,North_America,1,30,1,12,2003,182,FALSE,NA,BR-1,TR-1,insilico pool,NA,NA,1,205,NA,inbred_line,NA,NA,dgn,T._Mackay,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,4,5,4,NA,NA,NA,NA,NA
ZA_Eas_Bar_1_2011-12-16,ZA_Eas_Bar,-30.97,27.59,Barkly East,Eastern Cape,South Africa,SB,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ZA_Lim_Pha_1_2010-07-16,ZA_Lim_Pha,-23.94,31.14,Phalaborwa,Limpopo,South Africa,SP,Africa,1,31,7,7,2010,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,30,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ZA_Mpu_Dul_1_2011-12-16,ZA_Mpu_Dul,-25.42,30.1,Dullstroom,Mpumalanga,South Africa,SD,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,76,NA,inbred_line,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ZM_Sou_Sia_1_2010-07-16,ZM_Sou_Sia,-16.54,28.72,Siavonga,Southern,Zambia,ZI,Africa,1,31,7,7,2010,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,196,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ZW_Mat_Vic_1_2001-07-16,ZW_Mat_Vic,-17.94,25.83,Victoria Falls,Matabeleland North,Zimbabwe,ZW,Africa,1,31,7,7,2001,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,9,NA,inbred_line,NA,NA,dgn,B._Ballard,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,3,NA,NA,NA,NA,NA
ExpEvo_PRJNA285429_ACO1_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,1,1,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051171,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO1,NA,NA,NA
ExpEvo_PRJNA285429_ACO1_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,1,2,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051172,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO1,NA,NA,NA
ExpEvo_PRJNA285429_ACO_2_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,2,2,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051174,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO2,NA,NA,NA
ExpEvo_PRJNA285429_ACO_3_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,3,2,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051176,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO3,NA,NA,NA
ExpEvo_PRJNA285429_ACO_4_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,4,2,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051178,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO4,NA,NA,NA
ExpEvo_PRJNA285429_ACO_5_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,5,2,AType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051180,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACO5,NA,NA,NA
ExpEvo_PRJNA285429_AO4_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,9,1,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051187,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO4,NA,NA,NA
ExpEvo_PRJNA285429_AO4_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,9,2,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051188,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO4,NA,NA,NA
ExpEvo_PRJNA285429_AO5_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,10,1,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051189,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO5,NA,NA,NA
ExpEvo_PRJNA285429_AO5_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,10,2,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051190,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO5,NA,NA,NA
ExpEvo_PRJNA285429_AO_1_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,6,2,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051182,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO1,NA,NA,NA
ExpEvo_PRJNA285429_AO_2_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,7,2,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051184,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO2,NA,NA,NA
ExpEvo_PRJNA285429_AO_3_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,8,2,AType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051186,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AO3,NA,NA,NA
ExpEvo_PRJNA285429_B1_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,11,1,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051191,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B1,NA,NA,NA
ExpEvo_PRJNA285429_B1_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,11,2,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051192,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B1,NA,NA,NA
ExpEvo_PRJNA285429_B2_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,12,1,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051193,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2,NA,NA,NA
ExpEvo_PRJNA285429_B2_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,12,2,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051194,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2,NA,NA,NA
ExpEvo_PRJNA285429_B3_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,13,1,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051195,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B3,NA,NA,NA
ExpEvo_PRJNA285429_B3_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,13,2,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051196,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B3,NA,NA,NA
ExpEvo_PRJNA285429_B4_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,14,1,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051197,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B4,NA,NA,NA
ExpEvo_PRJNA285429_B4_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,14,2,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051198,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B4,NA,NA,NA
ExpEvo_PRJNA285429_B5_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,15,1,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051199,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B5,NA,NA,NA
ExpEvo_PRJNA285429_B5_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,15,2,BType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051200,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B5,NA,NA,NA
ExpEvo_PRJNA285429_BO1_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,16,1,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051201,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO1,NA,NA,NA
ExpEvo_PRJNA285429_BO1_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,16,2,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051202,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO1,NA,NA,NA
ExpEvo_PRJNA285429_BO2_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,17,1,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051203,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO2,NA,NA,NA
ExpEvo_PRJNA285429_BO2_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,17,2,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051204,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO2,NA,NA,NA
ExpEvo_PRJNA285429_BO3_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,18,1,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051205,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO3,NA,NA,NA
ExpEvo_PRJNA285429_BO3_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,18,2,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051206,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO3,NA,NA,NA
ExpEvo_PRJNA285429_BO4_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,19,1,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051207,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO4,NA,NA,NA
ExpEvo_PRJNA285429_BO4_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,19,2,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051208,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO4,NA,NA,NA
ExpEvo_PRJNA285429_BO5_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,20,1,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051209,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO5,NA,NA,NA
ExpEvo_PRJNA285429_BO5_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,20,2,BType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051210,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BO5,NA,NA,NA
ExpEvo_PRJNA285429_CO1_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,21,1,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051211,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO1,NA,NA,NA
ExpEvo_PRJNA285429_CO1_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,21,2,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051212,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO1,NA,NA,NA
ExpEvo_PRJNA285429_CO2_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,22,1,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051213,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO2,NA,NA,NA
ExpEvo_PRJNA285429_CO2_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,22,2,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051214,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO2,NA,NA,NA
ExpEvo_PRJNA285429_CO3_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,23,1,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051215,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO3,NA,NA,NA
ExpEvo_PRJNA285429_CO3_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,23,2,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051216,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO3,NA,NA,NA
ExpEvo_PRJNA285429_CO4_A_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,24,1,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051217,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO4,NA,NA,ExpEvo_PRJNA285429_CO4_A_1980--DD
ExpEvo_PRJNA285429_CO4_B_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,24,2,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051218,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO4,NA,NA,ExpEvo_PRJNA285429_CO4_B_1980--DD
ExpEvo_PRJNA285429_CO5_A_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,25,1,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051219,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO5,NA,NA,ExpEvo_PRJNA285429_CO5_A_1980--DD
ExpEvo_PRJNA285429_CO5_B_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,25,2,CType_Long,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051220,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO5,NA,NA,ExpEvo_PRJNA285429_CO5_B_1980--DD
ExpEvo_PRJNA285429_nCO1_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,26,1,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051221,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO1,NA,NA,NA
ExpEvo_PRJNA285429_nCO1_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,26,2,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051222,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO1,NA,NA,NA
ExpEvo_PRJNA285429_nCO2_A_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,27,1,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051223,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO2,NA,NA,ExpEvo_PRJNA285429_nCO2_A_1980--DD
ExpEvo_PRJNA285429_nCO2_B_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,27,2,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051224,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO2,NA,NA,ExpEvo_PRJNA285429_nCO2_B_1980--DD
ExpEvo_PRJNA285429_nCO3_A_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,28,1,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051225,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO3,NA,NA,ExpEvo_PRJNA285429_nCO3_A_1980--DD
ExpEvo_PRJNA285429_nCO3_B_1980--DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,28,2,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051226,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO3,NA,NA,ExpEvo_PRJNA285429_nCO3_B_1980--DD
ExpEvo_PRJNA285429_nCO4_A_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,29,1,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051227,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO4,NA,NA,NA
ExpEvo_PRJNA285429_nCO4_B_1980-MM-DD,PRJNA285429,33.643,117.8412,Irvine,California,USA,NA,North_America,1,365,1,12,1980,NA,NA,NA,29,2,CType_Short,1,NA,NA,1000,NA,Pooled,ExpEvo,ILLUMINA,NA,NA,SRR2051228,doi:10.1093/molbev/msw282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nCO4,NA,NA,NA
